"Texto","Sarcasmo"
"Ah, no sé. A los pájaros, a los bichos, a los embarazos y a tu ex esposa viviendo en mi casa.","0"
"Rosa Díez intenta vender UPyD en Wallapop a 27 euros","1"
" Una vendedora.","0"
"El Gobierno presiona al PP con un pacto más allá del Poder Judicial: Banco de España, RTVE, CNMC","0"
"Velocidad, equipaje y ruta: Cómo conseguir un viaje más sostenible en camper o autocaravana","0"
"‘Tres minutos’, de Ismaíl Kadaré: el dictador que llamaba a los poetas","0"
"Las siete mejores fotografías recién subidas a Idealista","1"
"La polémica propuesta del PP de Torrelodones: un acceso directo a chalets por una zona protegida","0"
"Sustituyen la paloma de la paz por un dron","1"
"Donald Trump ofrece 30.000 dólares al ciudadano que cace al coronavirus","1"
"Más de dos millones de fans de El Señor de los Anillos se han afiliado a Òmnium Cultural desde que lo hizo Viggo Mortensen","1"
"Nuevo Continental GT Speed, el Bentley más potente jamás creado","0"
"La serie 'Leonardo da Vinci' se emite por tercera vez","0"
"Las mexicanas que levantan un muro de manglares para proteger la costa ante los huracanes","0"
"Óscar Puente amenaza a Vito Quiles y le llama «saco de mierda»","0"
"Un año y siete meses de cárcel para el falso médico que ejerció dos años en centros del Alt Empordà","0"
"El robo fantasma: el nuevo método para desvalijar casas detectado en Málaga","0"
"Cuatro profesores estadounidenses heridos en China en un ataque con un arma blanca","0"
"Nada como discutir para fortalecer el amor, ¿verdad?","1"
" Gracias por defenderme, papá.","0"
"Las efemérides más destacadas del 16 de mayo","0"
"Puigdemont demanda Whatsapp perquè el corrector li canvia automàticament «presos polítics» per «polítics presos»","1"
"Interrumpe un concierto de los Rolling Stones para mandar una nota de audio de WhatsApp","1"
"Carrefour retira la disfressa de Quim Torra sexy","1"
"Las ensaladas tienen más peso en la alimentación según un estudio","0"
"Ya sale más a cuenta vivir en una zona azul que de alquiler","1"
"Obviamente galletas.","0"
"Ser famoso puede brindar la oportunidad de conocer a muchas personas influyentes.","0"
"Music for Gaza: Malaga village organises fundraiser for innocent victims of war","0"
"Alexa pide que dejes de decir que escucha tus conversaciones porque no es verdad","1"
"El mantón de Manila, un símbolo de poder, elegancia y migración","0"
"La NASA deja a todos sus astronautas incomunicados en homenaje a «Space Oddity» de David Bowie","1"
"Dolores Corella sugiere relación entre dieta mediterránea y menor incidencia de ictus","0"
"Nusantara o cómo construir una capital desde cero","0"
"Audiencias: La exhumación de Franco renueva por tres nuevas temporadas gracias a los buenos datos de «share»","1"
"Rudy Fernández, leyenda del baloncesto español, anuncia su retirada a final de temporada","0"
"El cierre del paso de Rafah y el fiasco del muelle de EE UU complican la entrada de ayuda en Gaza","0"
"Cientos de ciudadanos alertan de un terremoto de grado 0","1"
"El ejército da por acabada la revolución de los Chiquiprecios","1"
"Venden un palo suplementario para que el palo de hacer selfies también salga en la foto","1"
"Rull corrobora que no hay candidato a la investidura y convoca un pleno para activar la cuenta atrás","0"
"Sufre un ataque de ansiedad al comprobar que no vivirá para ver todo el porno almacenado en su disco duro","1"
"Durian, la fruta prohibida en algunos hoteles que se come con una pinza en la nariz","0"
"Ni aun descansando, Pogacar deja de ganar etapas en el Giro de Italia","0"
"El Gobierno prorrogará indefinidamente el confinamiento hasta que Alfonso Guzmán Ramírez termine su novela","1"
"Las crisis del Estrecho de Formosa","0"
"La cara amarga del iPad está en Shenzhen","0"
"‘Juego de tronos’ 6×01: Regreso a Poniente","1"
"Maribel Rodríguez, psiquiatra: “Tú no creas tu propia vida, no puedes decidir mañana ser Taylor Swift, es el colmo del narcisismo”","0"
"Pablo Auladell, Premio Nacional de Cómic 2016","0"
"¿Qué fue eso?","0"
"Las divisiones en su partido debilitan a Indira Gandhi","0"
"Almeida anuncia que, cuando haya talado todos los árboles, empezará a asfaltar todas las aceras de Madrid","1"
"Trailer 'El joven Karl Marx'","0"
"Muere el ginecólogo barcelonés Santiago Dexeus, pionero de la fecundación in vitro, a los 88 años","0"
"Oficina de Turismo, lugar de interés turístico","1"
"Se reencuentran dos gemeliers separados al nacer","1"
"Un perro ladrando y persiguiendo a los ciclistas del Tour obliga a alargar la etapa varios kilómetros más","1"
"'Mataleón' en Málaga: estrangulan a un hombre cuando entraba en su portal para robarle","0"
"El Mundo Today no cubrirá ningún acto organizado por Vox mientras siga habiendo medios vetados por este partido","1"
"Test: ¿Qué procesión de Semana Santa eres?","1"
"Iman Pérez: “Nadie se enfada cuando un dentista hereda la consulta de su padre. Tarantino no va a elegirte por ser la hija de no sé quién”","0"
"Richard Koo: “Me preocupa que Estados Unidos, supuestamente el líder del libre comercio, aumente tan fácilmente los aranceles”","0"
"“El punto álgido de mi vida no fue una película”: Kevin Costner, un galán clásico en busca de su última oportunidad","0"
"Bruselas exige a España la reforma fiscal pendiente pese a no castigarle por incumplir el déficit","0"
"La variante ómicron se asoma en las zonas turísticas de México","0"
"Más deportivos que nunca","0"
"¿Cómo se mide hoy en día el éxito de una serie, una película o un programa?","0"
"Guardia Civil de la aduana dobla la ropa en la maleta mejor de lo que estaba antes de registrarla","1"
"El funcionario encargado de aplicar la subida salarial de todos los trabajadores públicos dice que no podrá ponerse con eso hasta 2025","1"
"Sí, Morty. ¿Cuál es tu realidad de origen? ¿Y dónde está tu Rick?","0"
"Exhiben la loncha de jamón que inspiró el verso de Mecano «No hay marcha en Nueva York y los jamones son de york»","1"
"Papá Noel, completamente senil, reparte regalos en pleno agosto","1"
"«Fui a un restaurante argentino y la carta era un tomo de mil páginas»","1"
"Así es la nueva Ley de Educación","1"
"Niña sociópata desmonta un bolígrafo para verle las entrañas","1"
"Pollo frito en freidora de aire","0"
"Corea del Norte exige a la ONU unos Derechos Humanos adaptados a los países no democráticos","1"
"Se compra una bolsa de pipas y un coche para superar el pago mínimo con tarjeta","1"
"El Unicaja ya conoce un rival más en la Copa Intercontinental","0"
"La sequía crea al fin un caudal de proyectos para sumar agua a Málaga","0"
"La UEFA propone que el Barça juegue la Champions y el Real Madrid la Europa League","1"
"¿Qué demonios?","0"
"La Ley del Menor obliga a pixelar al Niño Jesús en todos los belenes","1"
"La primera temporada fue buena, pero la segunda es aún mejor.","0"
"La fiebre del ‘hot pot’ chino: qué es y cómo prepararlo en casa","0"
"Salen a subasta mil objetos preciados de Elton John valorados en más de nueve millones de euros","0"
"Con Nelson Mandela","0"
"Escribir borracho a una expareja a las cinco de la mañana es el método más efectivo para recuperarla, según los expertos","1"
"Dinámicos  y prometedores","0"
"Papá insiste en terminar todas las frases del Whatsapp con «LOL»","1"
"Muere Jerry West, la estrella que inspiró el logo de la NBA","0"
"La Policía Nacional evita que un grupo de chinos entre en la final de la Copa del Rey","1"
"Policías chinos persiguen a dos norcoreanos en un consulado japonés","0"
"Una década después, cinco alcaldes y diez gerentes, el Metro de Quito comienza a operar","0"
"Me gusta cómo cada episodio tiene un giro inesperado.","0"
"“Tienes que ver este meme hasta el final”, te dice un amigo enseñándote la película “El Padrino” en el móvil","1"
"Cocineros de cinco países participan en el Festival Internacional Gastronómico de la Axarquía","0"
"Un político español y Anna Gabriel fingen no verse tras cruzarse por la calle en Suiza","1"
" Pues sí.","0"
"«A palomo con chistera, escopetazo»: La Ley de la Eutanasia se queda corta, yo sigo vivo","1"
"Los científicos del CERN de los otros 189 universos paralelos ya han hecho más avances que los del nuestro","1"
"Las orcas ‘gladis’ logran derribar un avión privado con un misil tierra-aire","1"
"Ah, sí, porque la fama trae consigo una vida sin problemas y llena de felicidad.","1"
"Wolfram Eilenberger (escritor): «El nazismo no tenía filosofía ni programa, era movimiento y pura energía»","0"
"¿Sí? ¿Y cuál es esa, Rick?","0"
"Comparativa: Despertar a tu padre de la siesta a las cinco y que te grite vs. No despertar a tu padre de la siesta a las cinco y que te grite","1"
"Bubka se queda sin rivales en el salto con pértiga","0"
"Me encanta la cinematografía y el estilo visual de esta serie.","0"
"Caixabank empezará a firmar contratos, aparcando gradualmente el apretón de manos","1"
"Los biólogos recomiendan a los argentinos que hablen un poco menos a las plantas","1"
"Marta Sánchez pondrá letra a los discursos de Albert Rivera","1"
" ¿Estás bromeando? ¿Ya?","0"
"Sopa de Letras clásica: 20 de junio de 2024","0"
"Un estudio concluye que ChatGPT responde como si entendiese las emociones o pensamientos de su interlocutor","0"
"España alcanza la cifra récord de tres tontos del pueblo por habitante","1"
"¿Por qué debemos revisar los relatos que hacemos de nuestras vidas?","0"
"El 90% de los españoles dice que a ver si quedamos y tal pero luego pasa el tiempo y nada, según los analistas","1"
"Ibrahim Iskandar, el nuevo rey de Malasia que tiene un troncomóvil y reparte limosna sobre su Harley","0"
"El portavoz de Vox en Vélez-Málaga deja de estar liberado para retomar su trabajo como ingeniero topógrafo","0"
"Los saltos de Mariano Rajoy","0"
"Pedro Sánchez confía en afianzar su liderazgo en el PSOE siendo presidente","1"
"Comienza el juicio al acusado de matar a un vecino y a un negociador de la Guardia Civil tras atrincherarse en un pueblo de Valladolid","0"
"Estoy muriendo, Rick. Puedo ver la luz.","0"
"El Atlético pide la hora ante un bravo Almería","0"
"Málaga se va a enamorar del triatlón","0"
"Un señor llama «mala racha» a pasar 35 años en la cárcel","1"
"Apple lleva la inteligencia artificial (y ChatGPT) a sus dispositivos","0"
"San Pedro sale a la calle en defensa de sus playas","0"
"El CGPJ estudia si la carta de Sánchez afecta a la «independencia judicial»","0"
"Ser famoso puede brindar la oportunidad de ser parte de algo más grande que uno mismo.","0"
"Comité de Bioética avala que vacunados con AstraZeneca puedan recibir segunda dosis","0"
"Una anciana abandonada en una gasolinera se reencuentra con el perro que ella abandonó dos años antes","1"
"Lígula, cocina tradicional cuidada y apuesta por productos locales","0"
"Estado de los embalses de Málaga hoy jueves, 20 de junio de 2024","0"
"Royal portraits replaced in Gibraltar","0"
"El Chiringuito de Jugones ya es la principal salida laboral de los estudiantes españoles de arquitectura","1"
"Mozart a través de 'Cosi fan tutte'","0"
"Callos, oreja o sesos: jóvenes extranjeros prueban casquería española","0"
"El bar de Barcelona «La Puñalada a los Guiris» ofrece tapas gratis con la bebida (de 150 euros)","1"
"Pedro Sánchez, anarquista de l’any per haver mantingut Espanya sense govern durant un temps rècord","1"
"Albert Rivera anuncia que el seu nom complet és José Alberto Carlos Españólez De Rivera Patria","1"
"Las evidencias fósiles muestran que los dinosaurios estaban celebrando Nochebuena cuando el meteorito golpeó la Tierra","1"
"Francisco Nicolás ya supera a Pedro Sánchez en intención de voto tras participar en el «Roast Battle» de Comedy Central","1"
"Una Junta de Fiscales dividida avala el criterio de García Ortiz de aplicar la amnistía a los líderes del ‘procés’","0"
"Nueve preguntas con respuesta sobre la situación de Daniel Sancho en Tailandia","0"
"Malestar de Nelson Mandela en Canadá","0"
"Ontiveros ficha por el Cádiz","0"
"10 frases célebres de David Bowie","1"
"Es increíble. ¿De hecho creí que eras tú?","0"
"Aertec presenta en Hamburgo su sistema de electrificación y conexión de cabina","0"
"Bandas de famosos persiguen por las calles a los pocos humanos que aún no son «muy de Mahou»","1"
"Las embarcaciones Tareis T y Benahavís conquistan la regata Mar de Alborán","0"
"Una nave espacial que acaba de transportar a cinco muñecos de Playmobil a otro planeta no entiende por qué ahora tiene que aspirar el salón","1"
"El ciclón que ahoga el sur de Brasil se cobra 32 vidas","0"
"Una pareja fuerte es aquella que crece y evoluciona juntos.","0"
