text,label
En 1850 el norteamericano E. Bushnell introdujo las cuchillas de acero y unos diez años más tarde el bailarín americano Jackson Haines empezó a enseñar elementos de coreografia a patinadores.,1
Eran más de las cinco.,0
las exasperó gracias a la prevalencia en Europa de un pensamiento izquierdista que anteponía la consecución de la igualdad al ejercicio de la libertad.,1
Pero la verdadera vanguardia de la lucha contra la marca negra fueron los marineros gallegos.,1
Pero la primera gran urbe de la historia es Roma.,0
"""El mundo tendría que aprender mucho de Argentina"".",0
"Pagando cuatro veces más se puede optar por una casa grande, con piscina y jardines.",1
"Se han opuesto a su aprobación 12 de los presentes en la reunión, que representan el 68% de las cuotas, con lo que el presupuesto ha sido rechazado.",1
"Sin embargo, como muestran muchos testimonios, para desarrollar labores domésticas en viviendas de una clase social y origen étnico diferente al propio, las empleadas tenían que reaprender las actividades que en algunos casos ya realizaban en sus hogares, pero que en otros resultaban nuevas.",1
"Además, es reversible (la cara dorada protege del frío y la plateada, del calor) y está fabricado en poliéster para permitir que la luz entre sin que se vean los ocupantes desde el exterior.",1
A la vuelta de la casa de Rojas está la de Xul Solar (1887-1963).,1
"La filosofía de la autora, «si es divertido los niños lo harán», da como resultado un libro lleno de experimentos tan divertidos que puede que los pequeños no se den cuenta de lo mucho que están aprendiendo.",1
"Estamos entretejidos por redes informacionales, tramas que nos atraviesan, que se relacio.",0
Las estrategias pasan por la reflexión sobre cuestiones relacionadas con la identidad y la influencia de los medios de comunicación en forjar determinadas imágenes estereotipadas.,1
Pues ¿cuál ha sido la nación que más billonarios ha producido en los últimos veinte años?,0
"Si no acude a dicha citación -que es lo más probable-, se celebra la reunión con los presentes y se adopta el acuerdo para comenzar la demanda.",0
"Pocas veces sentí como en ese momento que el país no estaba en ninguna parte: ni en el continente al que pertenece por razones de geografia y de cultura, ni tampoco en Europa a la que creía pertenecer por razones de destino.",1
"En las dos primeras décadas del siglo XV, las expediciones de Zheng He por el Índico repartirían todavía miles y miles de esos billetes, en un intento de crear una especie de mercado común chino en el Índico.",1
"A través de la letra, los expertos de la asociación han sido capaces de detectar problemas como la depresión infantil en una niña de siete años.",1
"Todo el mundo, incluso el que no lo reconozca, alguna vez se ha comprado unos pantalones, unas zapatillas, o una camiseta porque lo ha visto en la tele, o porque la lleva un famoso o simplemente porque le ha llamado la atención la campaña publicitaria utilizada para ese producto.",1
"De ahí pasó a Japón, donde surgiría ya en la era medieval un juego cortesano que fue bautizado como kemari.",0
"Por eso repetía, con cómica desesperación, que él fue capaz de mantener en orden y silencio a clases con docenas de alumnos y, sin embargo, no podía embridar ni ordenar a sus nietos.",1
"Desde 1989 -cuando se recuperó la democracia, mapuches, atacameños o aimaras reivindican para sí un lugar en el Estado, solicitando que se proteja su lengua materna, se reparen las injusticias de que fueron objeto y que se les permita irrumpir en la escena pública.",1
"Un homenaje justo para él es recordar lo grande que fue para con su familia, criando en medio de la dificultad a cinco hijos.",1
Es más probable que ocurran efectos adversos cuando se emplean dosis altas y tratamientos prolongados.,0
"Muchos periodistas dicen que se han metido en esta profesión para cambiar el mundo, para defender los derechos humanos, incluso para contar la verdad.",1
"En el mundo islámi-co, sin embargo, las ciudades siguieron manteniendo un gran impulso.",1
"En Cataluña, por ejemplo, se encienden hogueras en las calles, y en las numerosas fiestas, llamadas verbenas, se lanzan fuegos artificiales y se come la famosa ""coca"".",1
"Para obtener una lista de los informes disponibles más recientes, haga dic en la opción «Introducir datos» para la búsqueda en la pantalla de búsqueda detallada «World Development Sources».",1
"Entre su producción encontramos creaciones tan originales como la colección de muebles Levántate, pensados para relajarse, jugar y aprovechar al máximo el espacio, ya que, cuando no se utilizan, se ponen solos de pie.",1
"Cuentos que inventaba sobre la marcha, ayudado por su imaginación, su vasta cultura y que mantenían en suspenso y orden, siquiera por un rato, a sus traviesos nietos.",1
Estas son solo algunas de las curiosidades que pueden descubrirse en los 129 museos porteños.,0
"En el desierto interminable y sin ilusiones, ya no había lugar.",1
Fue el viaje más cómodo de mi vida.,0
"Su nuevo juguete preferido es el telefono móvil, y se comunican con las amigas y con los amigos a través de mensajes y de chats.",1
Nuestros padres no nos veian el pelo ni sabian dónde estábamos.,0
Solo tres respuestas dan sentido al hecho de que el ser humano acabara harto de tanta cruel-dad.,1
Alimentarse en Marte es otro inmenso desafio.,0
"Los países de la región, salvo algunas excepciones, invierten un porcentaje mínimo (menos del 1%) de su producto interno bruto en ciencia y tecnología, en contraste con países industrializados y economías emergentes como China, India y Tailandia.",1
"Ya saben, en los sesenta eran las bandas municipales y Los Brincos, contra La Filarmónica de Berlín y los Beatles.",0
Está también inscrito en la categoría de fondos soberanos.,1
"Una vez allí, nos encontramos con un autocar viejo e incómodo, y con treinta personas más.",0
"No habrá buenas sociedades sin empresas que, como mínimo, respeten los derechos humanos y que, en la medida de lo posible, promuevan su protección.",1
"El artículo decía también que había descubierto un medicamento para la ansiedad, ahora en desuso, llamado ""terivantex* Emocionada, seguí leyendo.",0
"Cada uno decide qué, cuándo y cómo aprender.",0
"Se produce una impresionante explosión demográfica y los avances tecnológicos se suceden cada vez con mayor rapidez, configurando el paisaje urbano.",0
la gente se marea y pierde el equilibrio.,0
"Dada esta situación, los establecimientos tradicionales buscan maneras de mantener su clientela.",0
Con las redes sociales vemos la telenovela o el partido y al mismo tiempo compartimos por el telefo-nito comentarios sobre lo que vemos.,1
"Además, en estas extensas redes pueden desarrollarse ecosistemas subacuáticos en los que vivan bacterias.",0
Los cantos de arrear el ganado (15) se efectúan aún en el llano.,0
En el siglo xx se producen también importantes transformaciones: niños y jóvenes adquieren una serie de derechos que deben respetarse.,1
"Con este panorama, planificar las vacaciones para que no quede ni un minuto libre al azar puede convertirse en una misión imposible.",1
¿Está en peligro el tiempo libre?,1
No hay que atender únicamente a la publicidad del curso.,1
Es la levenda de una tribu.,1
"Para que un descenso sea valorado como apto para el barranquismo debe combinar al menos dos de estas tres características: caudal, verticalidad y carácter encajado.",1
Hablar hoy día sobre la relación entre medios electrónicos y medios impresos es algo así como analizar un partido de fútbol a medio tiempo.,1
Magnífica película de James Clavell que juega también con el elemento racial al colocar a un hombre de color en el ingrato papel de profesor.,1
"Y a partir de ese momento, comienza la era de un gobernante que muchos han considerado como uno de los más brillantes y pragmáticos de la historia moderna.",1
Las cosas han cambiado mucho en estos últimos 40 años.,0
"El intento no cuajo: lo único que se consiguió fue quitar una ""a"" al nombre para que sonara más anglosajón.",0
La costa quedó tenida de negro.,1
"El noveno mes comenzaba el 5 de agosto y era llamado Tlaxcochimaco, que significa tierra florida.",0
"Los modelos a imitar en estos tiempos cumplen unas condiciones estéticas imposibles de seguir por la mayoría de la humanidad, y es esa búsqueda de «ser como...",1
"Ellas llevan siglos planteándose su lugar en la sociedad, nosotros nunca lo hemos hecho.",0
"Vista desde su propia perspectiva, no deberíamos reprocharle nada.",0
Su incorporación al trabajo pone en duda los roles tradicionales de hombres y mujeres.,1
"El actor que ha encarnado al héroe de Marte considera que esta película ""también es una carta de amor a la cooperación, a todo lo que tenemos en común"".",1
La tercera razón del éxito popular es que su novela más conocida es una obra colectiva.,0
"Todo era señal de una más que prometedora carrera como investigadora, pero se le (62) cruzó la confusión de la vida: mientras hacía la tesis, fundó con unos compañeros Escuelab, un proyecto social que busca acercar la ciencia a los niños de un modo muy interactivo, «muy parecido (63) a como es en realidad trabajar en un laboratorio».",1
"La autora parte de la constata ción de que no solo ninguno de sus colegas tiene tiempo para nada, sino de que ha habi do un cambio social en la percepción del ocio y del trabajo.",1
Si bien no es tan difícil imaginarse un escenario invertido -donde los medios impresos pasan a ser adaptaciones de los medios electrónicos- ninguna de estas dos opciones representa lo óptimo.,1
"Luego de una breve introducción de la terminología de la arquitectura ecológica -comparando el uso de «ecológico» y «sostenible»-, esta edición está dividida en tres partes.",1
"En forma estremecedora, Bolaño muestra que la estética puede convivir con el ultraje.",0
