sentence1,sentence2,score,source
"Un portavoz dijo: ""Desde noviembre, hemos cooperado plenamente con la policía.","Añadió que había ""cooperado plenamente"" con la policía desde noviembre.",0.8500,STBS
Choque del vuelo MH17 de Malaysia Airlines en Ucrania Oriental,Un avión de Malaysia Airlines se estrella en la frontera entre Ucrania y Rusia,0.8000,STBS
"4 muertos, 6 heridos en ataques en el Iraq",43 muertos y 86 heridos en ataques en el Iraq,0.4800,STBS
"Sí, puedo decirle por experiencia personal que ciertamente silbaron.",Es cierto que las bombas de la Segunda Guerra Mundial hacían un silbido al caer.,0.5600,STBS
La búsqueda del avión perdido se dirige a las islas vietnamitas,El avión de Missing Malaysia Airlines 'se estrella en Vietnam'.,0.6000,STBS
Un chico está muy cerca de una chica.,Una chica está cerca de un chico cuya cara no se muestra.,0.6400,STBS
Un hombre que conduce una motocicleta con un uniforme negro.,Una motocicleta blanca está siendo conducida alrededor de una pista de carreras.,0.2800,STBS
Cinco muertos en el colapso de un edificio en China,Al menos 20 muertos en Siria el sábado,0.0400,STBS
Ja'neh del LURD también pidió un gobierno interino y el despliegue de una fuerza de paz occidental liderada por EE.UU.,Los rebeldes también piden el despliegue de una fuerza de paz dirigida por los Estados Unidos.,0.6000,STBS
"La banda se dedicó a actividades ilegales, como la extorsión, el chantaje, el contrabando de armas, el contrabando de cigarrillos y el blanqueo de dinero, y presuntamente utilizó el producto de esas actividades para financiar grupos terroristas en Chechenia.","los dans declararon que la banda se dedicaba a actividades ilegales, como la extorsión, el chantaje, el contrabando de armas, el contrabando de cigarrillos y el blanqueo de dinero.",0.6000,STBS
Un perro marrón cavando un agujero delante de una planta,Un grupo de personas caminando al lado de una vía de tren.,0.0000,STBS
Un perro negro parado en el pasto cerca de una pelota de voleibol.,Un plumón marrón y negro con un cuello azul cerca de un balón de fútbol en un campo de hierba.,0.4400,STBS
He usado Paint Shop Pro y DxO Optics Pro en Windows.,"En Linux uso Bibble, que tiene algunas verrugas pero que es la única opción seria AFAICT.",0.1600,STBS
El abogado de la CPI detenido en Libia por motivos de seguridad,El abogado de la CPI detenido en Libia se enfrenta a una detención de 45 días,0.6800,STBS
¿Qué están tratando de ocultar?,Luego pregunté: ¿Qué están tratando de ocultar?,0.7200,STBS
Un satélite chino detecta un objeto grande en el área de búsqueda,Malasia: Un satélite chino encontró un objeto en el océano,0.6000,STBS
Lo mejor que puedes hacer es conocer tus cosas.,Lo mejor que se puede hacer es superar el alboroto.,0.0000,STBS
"Sí, es cierto que el tamaño aparente de la Luna es de 30 minutos de arco.","Cuando miras la luna en vivo, no ves una imagen fija.",0.2000,STBS
"Las existencias de Singapur terminan 0,11 pct","Las acciones de Singapur terminan con una baja del 0,45%.",0.3200,STBS
Yo tenía un problema similar pero en lo que parecía ser una situación más simple.,En realidad estoy a punto de hacer lo mismo cuando me transfieran a Londres Heathrow.,0.0000,STBS
Varias personas en motocicletas en una plaza del mercado.,Gente en moto en una calle de la ciudad.,0.8000,STBS
Una mujer baila en un escenario.,Una mujer está bailando.,0.6400,STBS
La mujer se está arreglando el pelo.,La mujer está cortando hierbas.,0.0400,STBS
Una persona está cortando hojas de cilantro.,Una mujer está cortando unas hojas verdes.,0.4500,STBS
Ese exploit funciona en máquinas Windows 2000 sin parches con Service Pack 3 y 4.,Tanto Counterpane como iDefense sostienen que el exploit funciona eficazmente contra los sistemas Windows 2000 que ejecutan el Service Pack 3 y 4.,0.6000,STBS
El gato blanco y negro está mirando a la cámara.,Un perro blanco y negro mirando a la cámara.,0.4400,STBS
"Margaret Thatcher, ex PM del Reino Unido, muerta a los 87 años.",Margaret Thatcher muere a los 87 años,0.7600,STBS
2 muertos en Bangladesh se enfrentan por la ejecución del líder de Jamaat,Ejecución de un líder islamista de Bangladesh,0.4000,STBS
La mesa del comedor recibe algo de sol de la tarde.,Comedor con mesa de comedor de madera con compañeros de juego.,0.4400,STBS
Un gato mira fijamente a la cámara.,Un gato se dirige a la cámara.,0.6000,STBS
Tres mujeres cocinan.,Dos mujeres cocinando.,0.6400,STBS
"Los otros 24 miembros se dividen entre representantes de la industria de valores y los llamados miembros ""públicos"" de la junta.","De los 24 directores que no son ejecutivos de la bolsa, la mitad son representantes de la industria de valores y la otra mitad son miembros públicos designados.",0.8000,STBS
Un hombre lleva a otro hombre sobre su hombro.,Un hombre lleva a alguien en su hombro.,0.6500,STBS
Elbaradei declaró que esta es la última oportunidad de crear seguridad en el Oriente Medio basada en la confianza y la cooperación y no en la posesión de armas nucleares.,esta es la última oportunidad de construir la seguridad en el Oriente Medio basada en la confianza y la cooperación en lugar de la posesión de armas nucleares.,0.8000,STBS
"Una mesa de comedor con velas, vino y una tetera.","Una mesa de madera con velas, vino y un tazón de plástico púrpura.",0.6000,STBS
"""Es aproximadamente un tercio de lo que debo en el mundo"", dijo a los periodistas.","No me llega, pero es sólo un tercio de lo que debo en el mundo.",0.7500,STBS
Tskhinvali es la capital de Georgia.,París es la capital de Francia.,0.0800,STBS
Un hombre tiene sus esquís listos para el campo para que se congelen...,Un hombre en un barco preparándose para tirar de su red para ver lo que ha pescado.,0.0800,STBS
Un perro negro yace en la arena.,Los niños juegan en el agua,0.0000,STBS
El Senado de EE.UU. confirma a Janet Yellen como jefa de la Reserva Federal de EE.UU.,El Senado confirma a Janet Yellen como la próxima presidenta de la Reserva Federal,1.0000,STBS
China apoya a Sri Lanka en la resolución de la ONU,Crímenes de guerra: China apoya a Lanka en la resolución de la ONU,0.7200,STBS
El ejército egipcio lanza nuevos ataques aéreos contra los militantes del Sinaí,Egipto lanza un nuevo asalto contra los militantes del Sinaí,0.6800,STBS
Un perro marrón y negro está saltando para atrapar una pelota roja.,Un perro marrón y negro salta por una pelota roja.,1.0000,STBS
Un hombre y una mujer caminan con un perro blanco con correa.,"Un hombre, una mujer y un perro caminan por un camino pavimentado.",0.8000,STBS
Necesitas leer mucho para saber lo que te gusta y lo que no.,"Tienes que decidir cuánto quieres demandar, y con qué demandas no satisfechas puedes vivir.",0.0000,STBS
Hezbollah confirma que envió un avión teledirigido sobre Israel,Hezbollah dice que envió un dron sobre Israel,0.6800,STBS
Incendio forestal en California: 1.900 en las líneas como bomberos trabajan para limitar los daños (+video),"Los incendios forestales de California crecen, pero los funcionarios dicen que los bomberos están progresando",0.7600,STBS
Una persona sentada en una oficina toma una foto.,Una mujer está sentada en una oficina.,0.6400,STBS
Grecia vota en una elección crucial,Grecia parece lista para repetir las elecciones,0.3600,STBS
Decenas de miles de ucranianos protestan en Kiev,Decenas de miles se alinean para votar en Bhután,0.1200,STBS
"Gregory Parseghian, un ex banquero de inversión, fue nombrado director ejecutivo.",Greg Parseghian fue nombrado el nuevo jefe ejecutivo.,0.7600,STBS
La respuesta a esta y a todas esas preguntas similares está en dos etapas:,La respuesta a ambas preguntas es: Sí.,0.2000,STBS
"Sirius lleva la Radio Pública Nacional, aunque no incluye programas populares como ""All Things Considered"" y ""Morning Edition"".","Sirius recientemente comenzó a transmitir en la Radio Pública Nacional, un trato que XM ha hecho cagar porque no incluye programas populares como All Things Considered y Morning Edition.",0.6800,STBS
Dos gatos están mirando a una ventana.,Un gato blanco mirando por la ventana.,0.5200,STBS
Las fuerzas israelíes detienen a cinco palestinos en la Ribera Occidental,Las fuerzas israelíes arrestan a cinco palestinos en la Ribera Occidental,0.9600,STBS
Una mujer está poniendo a su bebé en un cubo de basura.,La mujer está haciendo agujeros en la patata.,0.0000,STBS
La tropa estadounidense de la OTAN detenida por disparar a civiles afganos,EE.UU. dice que le entristece disparar a civiles afganos,0.4800,STBS
Una chica se está arreglando el pelo.,Una chica se está limando las uñas.,0.2500,STBS
La cantante mexicana Jenni Rivera se cree que murió en un accidente de avión,"Jenni Rivera, estrella de la música mexicana, muere en un accidente de avión",0.6800,STBS
Los sitios web del gobierno de Georgia están bajo un intenso ciberataque tras los ataques militares rusos contra Georgia a finales de la semana pasada.,los ciberataques siguen a los ataques militares rusos lanzados contra Georgia a finales de la semana pasada.,0.9600,STBS
La mujer está picando cebollas.,Una mujer está bailando en la estación de tren.,0.0800,STBS
El parlamento francés apoya la reforma de la ley sobre la prostitución,El parlamento ruso considerará la prohibición de las adopciones en los Estados Unidos,0.1600,STBS
El punto es que un niño desarmado fue asesinado.,El punto es que un niño desarmado fue asesinado que era negro.,0.6800,STBS
"""Fue una prueba final antes de entregar el misil a las fuerzas armadas.",La radio estatal dijo que era la última prueba antes de que el misil fuera entregado a las fuerzas armadas.,0.8000,STBS
25 cuerpos encontrados en la planta de gas argelina asaltada,25 cuerpos más encontrados en la planta de gas de Argelia,0.8800,STBS
Una mujer baila mientras un hombre toca el teclado.,Una mujer está bailando en un escenario.,0.4400,STBS
El punto es sacar el aire que el bebé succiona hacia el estómago mientras se alimenta.,"He descubierto con mi bebé que es más preciso seguir su comportamiento que las ""reglas"".",0.2400,STBS
El papel se está cortando con tijeras.,Se está cortando un trozo de papel.,0.8000,STBS
"No quiero un presidente que ""se preocupa"".",no quieren un presidente que sea compasivo.,0.9200,STBS
Dos gatos sentados juntos en el sofá mirando por la ventana.,Dos gatos están mirando a una ventana.,0.7600,STBS
El hombre de la camisa roja está escalando la ladera de una montaña.,Un hombre está escalando la ladera de una montaña.,0.8400,STBS
El Tribunal Supremo conocerá del caso de la Ley de Derecho de Voto,La Corte Suprema escuchará el caso de los derechos humanos de las empresas,0.2800,STBS
China 'Äėwill proteger los intereses'Äô de los negocios extranjeros,Obama en 'Äėdirect'Äô confrontación con Putin en Ucrania,0.0000,STBS
No es una buena idea.,No es una buena idea.,1.0000,STBS
Una mujer está friendo algo.,Una mujer está montando a caballo.,0.1200,STBS
Obama se centrará en la economía del Estado de la Unión,Caja de datos: Qué buscar en el discurso del Estado de la Unión de Obama,0.4400,STBS
Musharraf fue arrestado en el caso de Lal Masjid.,Musharraf arrestado en Pakistán,0.6000,STBS
Un perro en la nieve.,Dos perros en la nieve.,0.6000,STBS
Una persona está pelando una patata.,El hombre está pelando una patata.,0.7500,STBS
"Los funcionarios de salud del estado dijeron hoy que una joven del noreste de Kansas probablemente tenga el primer caso de viruela del mono en el estado, entre humanos o animales.",Las autoridades sanitarias confirmaron hoy que una mujer del noreste de Kansas tiene el primer caso de viruela del mono del estado y el primer caso al oeste del río Mississippi.,0.7000,STBS
"Los doctores habían planeado entregarlo dos semanas antes, el 14 de noviembre o alrededor de esa fecha.","Una cesárea había sido planeada originalmente a mediados de noviembre, dos semanas antes.",0.7200,STBS
5 muertos en ataques aéreos israelíes en Gaza,"38 militantes del IS muertos en enfrentamientos, ataques aéreos en Irak",0.0000,STBS
Siria condena los ataques aéreos israelíes.,Una serie de ataques mortales ataca a Irak,0.4000,STBS
Los gatos están jugando entre ellos.,Dos gatos están peleando entre sí.,0.5200,STBS
"Treinta y tres de los 42 hombres habían sido arrestados el miércoles por la noche, dijo Daniel Bogden, fiscal de Nevada.","Treinta y cuatro de los hombres han sido arrestados y los otros están siendo buscados, dijo ayer el fiscal Daniel Bogden.",0.6000,STBS
También se insta a los ancianos y a las personas con sistemas inmunológicos debilitados a que se protejan contra las picaduras de mosquitos.,"Pero para los ancianos y los que tienen el sistema inmunológico debilitado, puede ser fatal.",0.5200,STBS
Una mujer mezcla un tratamiento de belleza en un vaso.,Una mujer está mezclando una crema en un vaso con una cuchara.,0.7200,STBS
