"Texto","Sarcasmo"
"Llega el calor, empiezan los incendios forestales","0"
"Plegaria","1"
"La OCDE asegura que los servicios de VoIP reducirán los ingresos de las operadoras","0"
"El auge de las tortillas mexicanas: el nuevo pan de los españoles","0"
"Ana Duato insiste en que no defraudó 1,9 millones y señala a su asesor fiscal: “Confiaba plenamente en él”","0"
"Diez cosas que no sabías sobre Breaking Bad","1"
"Comidas","0"
"Felipe VI abdica en Leonor","1"
"Empiezan las obras para llevar el metro de Málaga al hospital Civil","0"
"Luis Mateo Díez, un maestro de la «irrealidad» hermanado con Cervantes","0"
"Lenin vive en Gagauzia","0"
"Vicios privados, interés público","0"
"Audiencias: Josep Pedrerol renueva por dos temporadas más con el Real Madrid","1"
"El servidor de Google, estremecido y sin saber qué publicidad contextual colocar junto a la foto del niño sirio","1"
"Marbella blinda con desinfectante las residencias de mayores","0"
"La ultraderecha exige a Mbappé que no dé lecciones de política ni «fracture» Francia","0"
"Analizo cuatro auriculares para conciertos (y otros espacios ruidosos) dirigidos a niños","0"
"Los narcos abandonan una furgoneta con 2.300 kilos de hachís en una playa de Begur (Girona)","0"
"Eduardo García Llama, ingeniero de la NASA: “Nadie sabe que hubo más misiones a la Luna después de la de Neil Armstrong”","0"
"Qué suerte, siempre es fácil encontrar a alguien que te entienda sin hablar.","1"
"Una piloto californiana emprende el reto de volar alrededor del mundo","0"
" Encantada de conocerte.","0"
"TRIBUNA: «Sánchez, que te vote Txapote», por Chema el del radar","1"
"Contrata a la orquesta filarmónica de Berlín para mandar un audio de Whatsapp","1"
"“Crack”, “Campeón”, “Princesa” y otras expresiones para salir del paso cuando no recuerdes el nombre de tus hijos","1"
"Cruz Roja se plantea vender sus bocadillos viendo que la gente está dispuesta a donar su sangre para comérselos","1"
"El coche sin conductor de Tesla cruzará datos con Facebook para decidir a quién atropella","1"
"Mariano Rajoy tiene problemas para distinguir los correos en inglés del Eurogrupo de los mensajes de spam","1"
"Stalin desaparece de su ciudad natal en Georgia","0"
"El pollo frito de KFC es la comida tradicional navideña en Japón... y nadie sabe por qué","0"
"Una película polaca de arte y ensayo triunfa en España porque uno de los actores se parece a Resines","1"
"¿Tolerar al intolerante?","0"
"Ayuso condecorará a Milei, que vuelve a insultar a Sánchez antes de viajar a Madrid llamándolo “cobarde”","0"
"WhatsApp comienza a probar llamadas","0"
"Rajoy se pregunta cuántos días puede alargar las vacaciones de Navidad sin que le digan algo","1"
"Los mejores lugares donde beber pisco en Lima","0"
"Mariano Rajoy crea una comisión de expertos para que le digan si debe aceptar los nuevos Términos y Condiciones de iTunes","1"
" Rick Sánchez. Se los presento a todos. El hombre más inteligente del universo y un fuerte crítico de las artes del rock.","0"
"Fedea aflora un diferencial de 870.000 parados entre los datos de la EPA y los de Trabajo desde 2018","0"
"En serio.","0"
"Ya lo has intentado.","0"
"Planeta azul, planeta vivo","0"
"El amor nos enseña a ser pacientes, generosos y comprensivos.","0"
"La verdad","0"
"Exteriores advierte de que las crisis en Ceuta y en Afganistán pueden provocar un alud de películas de Fernando León","1"
"Los taxistas competirán con el agua gratis de Cabify ofreciendo a los pasajeros un trago de su propia petaca","1"
"Macron propone poner las armas nucleares francesas al servicio de la defensa europea","0"
"Fallece William Shakespeare, uno de los primeros vacunados en Reino Unido","0"
"Bertín Osborne abandona TVE tras haberse acostado ya con toda la plantilla","1"
"Kattarina o la sensualidad en patinaje artístico","0"
"¿Y bien?","0"
"Me di cuenta de que me atraes por la misma razón por la que no podemos estar juntos. No cambias. Y no tengo problema con eso. Pero está claro que significa que tengo un problema aún mayor. Sé que no hay una versión perfecta de mí, y lo más probable es que unifique una especie tras otra sin sentir completitud.","0"
"Le denuncian por acoso porque tocó la fibra de varias mujeres","1"
"Juan Carlos I avisa a los esclavos que utiliza en sus cacerías humanas ante su inminente retorno a España: “Estoy desentrenado”","1"
"El Ayuntamiento de Benalmádena restablece todos sus servicios tras el ciberataque sufrido la semana pasada","0"
"Las islas salvajes de Orwell","0"
"La Justicia Europea avala convertir en fijos a los interinos de larga duración","0"
"Una nueva naviera de cruceros de lujo se estrena en Málaga","0"
"Las listas de espera de Madrid baten un nuevo récord con 116.000 pacientes más en cola que el año pasado","0"
"Cagarse encima, principal estrategia de los españoles para salir antes del trabajo","1"
"El Barça denuncia que una mano negra le hace jugar de manera profundamente aburrida","1"
"Estamos esperando a que termines esos disfraces.","0"
"Trucos para encontrar una nueva vivienda porque hay una araña enorme en el baño de la actual","1"
" Oh, lo siento ¿He herdio tus sentimientos?","1"
"Ucrania golpea de nuevo la base de la flota rusa en el mar Negro","0"
"La Academia de Cine se compromete a visibilizar a los guionistas españoles en cuanto sepa quiénes son","1"
"San Pedro estrena multipistas deportivas junto al teatro de La Alcoholera de El Ingenio","0"
"Fact-checking de “Chernobyl”: ¿Qué es ficción y qué es auténtico en la serie de HBO?","1"
"WhatsApp crea el emoticono de la piedra para los usuarios vascos","1"
"Pedro Sánchez tiene tan claro que los Presupuestos Generales que ha presentado se aprobarán que se los ha tatuado en el pecho","1"
"Artur Mas, con una máscara cubriendo su rostro quemado, observa el nuevo gobierno catalán desde el techo del Parlament","1"
"Dios odia a los afeminados","1"
" De eso se trata.","0"
"Mariano Rajoy elabora una lista de las cosas que ya tal","1"
"EE UU inicia unas primarias históricas marcadas por los juicios de Donald Trump","0"
"Abarth desvela el nuevo Abarth 600e, el más potente de la historia","0"
"Lincoln y el pueblo","0"
"¿Qué personajes históricos, cantantes, actores, eruditos, socialités,... fallecieron un 17 de abril?","0"
"Alberto Salamanca: «Hay que abordar de forma urgente el problema de la falta de VPO»","0"
"Dónde comer en Tarragona, según el cocinero Joan Capilla (L’Algadir)","0"
"¿La nueva princesa Diana? Esta mujer ha estampado su coche contra una columna del parking","1"
"Los Pet Shop Boys dejan la música para centrarse en la tienda de mascotas, que les da más dinero","1"
"Rara Residencia: animales, criaturas y el límite de lo real","0"
"Fusión BBVA-Sabadell: Yo valgo más","0"
"Una noche de hotel, una clase de yoga o un partido de golf: qué hacer en Fitur este fin de semana","0"
"Málaga anuncia la convocatoria de 89 plazas de Policía Local","0"
"Las ratas siguen apostando por el metro como método de transporte favorito","1"
"La tele que inspira","0"
"El Madrid afina la orquesta","0"
"Barack Obama admite ahora que visitó España para capturar a Snorlax en Pokémon Go","1"
"Cristiano Ronaldo ya ha elegido qué se regalará en San Valentín","1"
"Diez de las cosas más molestas que puedes hacer en un restaurante","1"
"Una pizza cojonuda","0"
"¿Soportarías que la tuya fuera una pareja abierta? Descúbrelo con este test","0"
"El peso de la ética en las nuevas tecnologías","0"
"Estos son los principales requisitos para que te alquilen un piso en España","1"
"Frente común por el tren litoral para Málaga","0"
"La televisión quiere series de 350 capítulos y no ya de seis","0"
"Ingresado en UCI un menor de diez años trasladado con síntomas de ahogamiento de un hotel de Manilva","0"
"Cheptegei elige Valencia para debutar en maratón","0"
"Sánchez y Díaz blindan la coalición frente a la crisis de Sumar y retoman la iniciativa con Cataluña en el aire","0"
"Yellow Day: Todo lo que necesitas saber sobre el día más feliz del año","0"
"Se compra una segunda residencia para poder meter la PlayStation 5","1"
"México y Ecuador mantendrán acuerdos diplomáticos y de apoyo consular a través de Suiza","0"
"Rajoy recorre las calles en busca de un nuevo ministro de Justicia","1"
"Ya empiezan a manar de la montaña los primeros géiseres de gazpacho de la temporada","1"
"Ciudadanos mejor cuidados","0"
"Mi abuela no sabe usar el teléfono pero con Maximiliana no importa: puede llamarme tocando mi foto","0"
"¿Se va a morir?.","0"
"Se cumplen 3 años del confinamiento de Wuhan","0"
"Los herederos de Franco piden repartir los restos del dictador en la comida de los españoles poco a poco","1"
"Una señora cree realmente que su hija podría interesar a George Clooney","1"
"El Colegio de Arquitectos de Cataluña abre una nueva sede en China","0"
"Última hora de la actualidad política, en directo | Sánchez presenta la oficina que ayudará a aplicar la ciencia a las políticas públicas","0"
"Miles de catalanes estudiarán Derecho durante más de seis años para poder opinar sobre la sentencia del «Procés»","1"
"Un hombre lleva pescando y devolviendo al mar el mismo pez desde 1997","1"
"Un icono de escritorio de Mac cae exhausto tras horas saltando en la barra inferior","1"
"Un hostel por un riñón: 133 euros la noche en Berlín","0"
"Albert Einstein pasó toda su vida con la lengua fuera","1"
"La crisis de la vivienda y el repunte de la desigualdad desbordan a Cáritas","0"
"El juez decano incide en que la Justicia en Málaga está «como el tren litoral, en vía muerta»","0"
"‘Il Bello’ Calafiori, síntoma de la nueva Italia","0"
"Dos activistas lanzan puré de patata a un cuadro de Monet en Alemania","0"
"Mercadona admite que en realidad sí tiene hielo, pero no lo quiere vender porque luego la gente lo echa en el café","1"
"Ford convoca a UGT para pactar un nuevo ERE en la planta de Valencia","0"
"«No te rías del palomo, cómete sus gafas»: Tenemos un problema con la democracia","1"
"¿Dónde está el bosón de Higgs? Cinco pistas para que ayudes a tu pareja a encontrarlo","1"
"Alberto González, primer triatleta malagueño que acudirá a unos Juegos Olímpicos","0"
"Los jugadores del Barça, en shock tras descubrir que también pueden ser expulsados","1"
"Habrá clásico Real Madrid-Barça en Nueva Jersey el 3 de agosto","0"
"Ayer el equipo hizo un gran esfuerzo y consiguió una victoria merecida.","0"
"Audiencias: El profesor de epidemiología, bacteriología y virología de Pablo Motos va a divertirse a El Hormiguero","1"
"Descubren que el ser humano es incapaz de pitar un penalti en contra del Barça","1"
"El consumo de cebolla cae a mínimos históricos en España","0"
"La semana que viene el Gobierno permitirá que los españoles dejen de ir en pijama","1"
"Feminismo, hiyab y dancehall: entrevistamos a la DJ británica Manara","0"
"Microsoft Ibérica aumenta un 14% su facturación en el año 2001","0"
" Seguramente del psicólogo.","1"
"Taza de café sospecha que ha sido pedida solo para poder pasar al lavabo del bar","1"
" Steve, qué dulce de su parte.","0"
"Paulo Coelho ha encontrado el sentido de la vida pero, si quieres que te lo cuente, primero tendrás que comprar su nuevo libro","1"
"Los españoles podrán pagar sus impuestos a los clubs de fútbol sin intermediación del Gobierno","1"
"Ramaphosa toma posesión como presidente de Sudáfrica con un llamamiento a la unidad nacional","0"
"La Interpol deja de buscar a Wally tras 30 años de investigación","1"
"Impacto ambiental","0"
"Franco levanta la cabeza y la vuelve a bajar al ver al Real Madrid a diez puntos del Barça","1"
"EE UU dice estar «cómodo» con su disuasión nuclear tras sugerir la OTAN aumentar el despliegue","0"
"Todos los alumnos de una clase dan positivo en coronavirus tras copiar del mismo PCR","1"
"Qué pierde la ciencia si pierde Twitter","0"
"Nos encanta salir a tomar algo después del trabajo para relajarnos.","0"
"Nuestro reportero del Ku Klux Klan resume las finales de la NBA","1"
"Ibon Navarro: «Venimos de una decepción, no de un fracaso, pero queda lo más bonito por delante»","0"
"Niente Male: una pizzeria que transmite amor por la cocina italiana","0"
"El nuevo teléfono de Samsung permitirá a los catalanes vivir en una Cataluña independiente de realidad virtual","1"
"Un año después del inicio de la pandemia, los expertos señalan que la única medida realmente efectiva para evitar contagios fue insultar desde los balcones","1"
"Nos dejamos ir al poder del único y verdadero Morty. Algún día regresará. Larga vida el verdadero Morty. El buen Morty.","0"
"Ah, sí, porque las relaciones siempre son tan fáciles como en las películas.","1"
"El Hollywood más chanante","0"
"Seriedad y solvencia","0"
"Becas Maríe Curie","0"
"Un equipo de paleontólogos descubre la patera con la que llegaron a España los primeros homínidos","1"
"Picasso, más allá de la pintura: la Casa Natal rescata sus cerámicas","0"
"Tomarle la medida al alcohol","0"
